Frame, Frame Full, Scene
8726, 0.016504, 0.000152
8727, 0.01692, 0.000101
8728, 0.016458, 0.000104
8729, 0.016674, 0.000108
8730, 0.016717, 0.000101
8731, 0.016817, 0.000263
8732, 0.016647, 9.8e-05
8733, 0.016622, 0.000102
8734, 0.016844, 0.000121
8735, 0.016596, 9.8e-05
8736, 0.016797, 0.000108
8737, 0.016497, 0.000114
8738, 0.016774, 9.8e-05
8739, 0.016802, 0.000106
8740, 0.016738, 0.000106
8741, 0.016486, 0.000102
8742, 0.016761, 0.000107
8743, 0.016749, 0.000102
8744, 0.016563, 0.000145
8745, 0.016722, 0.000109
8746, 0.01673, 9.7e-05
8747, 0.016652, 0.000121
8748, 0.016687, 0.000104
8749, 0.016633, 0.0001
8750, 0.016636, 0.000176
8751, 0.016793, 0.000107
8752, 0.016788, 0.000174
8753, 0.01657, 0.000136
8754, 0.016835, 0.000101
8755, 0.01675, 0.00012
8756, 0.016583, 0.000107
8757, 0.016745, 0.000101
8758, 0.016931, 0.000109
8759, 0.016356, 0.000106
8760, 0.016881, 9.9e-05
8761, 0.016727, 0.000108
8762, 0.016713, 0.000155
8763, 0.016564, 9.8e-05
8764, 0.017113, 0.000102
8765, 0.016361, 0.0001
8766, 0.016842, 9.9e-05
8767, 0.016479, 0.000104
8768, 0.016665, 9.6e-05
8769, 0.016716, 0.000241
8770, 0.017056, 0.000109
8771, 0.01634, 0.000125
8772, 0.017002, 0.000177
8773, 0.016379, 0.000109
8774, 0.016681, 9.6e-05
8775, 0.016616, 0.000112
8776, 0.01682, 9.7e-05
8777, 0.016849, 0.000101
8778, 0.017774, 0.000129
8779, 0.015833, 0.000104
8780, 0.016494, 0.000106
8781, 0.016455, 0.000108
8782, 0.016802, 9.8e-05
8783, 0.016917, 0.000106
8784, 0.016908, 0.000106
8785, 0.016285, 0.0001
8786, 0.016998, 0.000104
8787, 0.016464, 9.8e-05
8788, 0.016751, 0.000103
8789, 0.016535, 0.000186
8790, 0.016689, 0.000101
8791, 0.01669, 0.000109
8792, 0.016969, 0.000118
8793, 0.016415, 0.0001
8794, 0.016674, 0.000107
8795, 0.017132, 0.000121
8796, 0.016434, 9.9e-05
8797, 0.016623, 0.000107
8798, 0.016643, 9.7e-05
8799, 0.016715, 0.000114
8800, 0.016603, 0.00011
8801, 0.016952, 0.000101
8802, 0.016656, 0.000108
8803, 0.016519, 0.000134
8804, 0.016984, 9.8e-05
8805, 0.016678, 0.000123
8806, 0.016436, 0.000105
8807, 0.016656, 9.9e-05
8808, 0.016754, 0.000176
8809, 0.017319, 0.000106
8810, 0.016645, 0.000104
8811, 0.016108, 0.000162
8812, 0.017034, 0.0001
8813, 0.016291, 0.000127
8814, 0.016756, 0.000105
8815, 0.017377, 0.0001
8816, 0.016249, 0.000151
8817, 0.016588, 0.000116
8818, 0.01662, 9.8e-05
8819, 0.016803, 0.000106
8820, 0.016744, 9.9e-05
8821, 0.016518, 0.00015
8822, 0.016932, 0.000131
8823, 0.016493, 9.8e-05
8824, 0.016707, 0.000287
8825, 0.016927, 0.000111
8826, 0.016544, 9.8e-05
8827, 0.016716, 0.000106
8828, 0.016766, 0.000106
8829, 0.01664, 0.0001
8830, 0.016538, 0.000107
8831, 0.016761, 9.8e-05
8832, 0.016779, 9.7e-05
8833, 0.016631, 0.000107
8834, 0.016891, 9.8e-05
8835, 0.016561, 0.000177
8836, 0.016594, 0.000105
8837, 0.016729, 0.000102
8838, 0.016792, 0.000157
8839, 0.016554, 0.000137
8840, 0.016841, 9.5e-05
8841, 0.016424, 0.000158
8842, 0.0168, 0.0001
8843, 0.016784, 0.000135
8844, 0.016924, 0.000112
8845, 0.016392, 0.000114
8846, 0.016692, 0.000123
8847, 0.016953, 0.000104
8848, 0.016459, 9.9e-05
8849, 0.016638, 0.000113
8850, 0.017036, 0.000144
8851, 0.016419, 9.8e-05
8852, 0.016739, 0.000108
8853, 0.017201, 0.000101
8854, 0.016493, 9.9e-05
8855, 0.017459, 0.000135
8856, 0.015796, 9.8e-05
8857, 0.016675, 0.000182
8858, 0.016632, 0.000104
8859, 0.01674, 0.000111
8860, 0.016718, 0.000136
8861, 0.016709, 0.000138
8862, 0.017101, 0.000103
8863, 0.016098, 0.00018
8864, 0.016657, 0.000158
8865, 0.016708, 0.000106
8866, 0.016646, 0.000126
8867, 0.01672, 0.000103
8868, 0.016715, 0.000113
8869, 0.016693, 0.000137
8870, 0.016716, 0.000107
8871, 0.016675, 0.000113
8872, 0.016756, 0.000111
8873, 0.016573, 0.00012
8874, 0.016644, 0.000119
8875, 0.016721, 0.000116
8876, 0.017267, 0.000102
8877, 0.016204, 0.000114
8878, 0.016704, 0.0001
8879, 0.016765, 0.00014
8880, 0.016587, 0.00012
8881, 0.016687, 0.0001
8882, 0.016751, 0.000193
8883, 0.01663, 0.000107
8884, 0.016767, 9.7e-05
8885, 0.016689, 0.00011
8886, 0.016964, 9.8e-05
8887, 0.016608, 0.0001
8888, 0.01657, 0.00017
8889, 0.016779, 0.000101
8890, 0.016707, 0.000109
8891, 0.016505, 0.000106
8892, 0.016937, 9.7e-05
8893, 0.016667, 0.000108
8894, 0.016514, 0.000106
8895, 0.016999, 9.9e-05
8896, 0.01677, 0.000102
8897, 0.016387, 9.9e-05
8898, 0.016776, 0.0001
8899, 0.016623, 0.000121
8900, 0.016809, 0.000101
8901, 0.016682, 0.000142
8902, 0.016538, 0.000198
8903, 0.016764, 9.8e-05
8904, 0.016677, 0.000192
8905, 0.016985, 0.000143
8906, 0.016377, 0.0001
8907, 0.016661, 0.000203
8908, 0.017088, 9.9e-05
8909, 0.016357, 0.000101
8910, 0.016872, 0.000105
8911, 0.016513, 9.8e-05
8912, 0.016702, 0.000105
8913, 0.01666, 0.000113
8914, 0.01712, 9.9e-05
8915, 0.016404, 0.000107
8916, 0.016573, 0.000107
8917, 0.016943, 0.0001
8918, 0.016634, 0.000104
8919, 0.016585, 9.9e-05
8920, 0.01699, 0.0001
8921, 0.016389, 0.000106
8922, 0.016915, 0.0001
8923, 0.016827, 0.000123
8924, 0.016412, 0.000106
8925, 0.016646, 0.000158
8926, 0.016684, 0.000111
8927, 0.016751, 0.000129
8928, 0.017335, 0.000104
8929, 0.016354, 0.000117
8930, 0.016446, 0.000116
8931, 0.016571, 0.000116
8932, 0.017221, 0.000107
8933, 0.016664, 0.000102
8934, 0.016221, 0.000107
8935, 0.016998, 0.000142
8936, 0.016408, 9.9e-05
8937, 0.016813, 0.000134
8938, 0.017085, 0.000105
8939, 0.016153, 9.9e-05
8940, 0.016975, 0.000109
8941, 0.016478, 0.0001
8942, 0.016636, 9.7e-05
8943, 0.016593, 0.000138
8944, 0.01686, 9.7e-05
8945, 0.016925, 0.00016
8946, 0.016335, 0.000106
8947, 0.01711, 9.7e-05
8948, 0.016315, 0.000155
8949, 0.017052, 0.000128
8950, 0.01651, 0.0001
8951, 0.016929, 0.000109
8952, 0.016406, 0.0001
8953, 0.016789, 9.9e-05
8954, 0.016842, 0.000106
8955, 0.016513, 9.9e-05
8956, 0.016887, 0.000171
8957, 0.016767, 0.000106
8958, 0.016417, 9.8e-05
8959, 0.016776, 0.000121
8960, 0.016808, 0.000151
8961, 0.016505, 9.9e-05
8962, 0.016936, 0.000107
8963, 0.016416, 9.8e-05
8964, 0.016777, 9.9e-05
8965, 0.016592, 0.00011
8966, 0.016956, 9.7e-05
8967, 0.016487, 0.000108
8968, 0.016647, 0.000106
8969, 0.016951, 0.0001
8970, 0.016484, 0.000108
8971, 0.016736, 0.000125
8972, 0.016595, 9.7e-05
8973, 0.016647, 0.000111
8974, 0.016767, 9.9e-05
8975, 0.017194, 9.9e-05
8976, 0.016143, 0.000109
8977, 0.016731, 0.000101
8978, 0.016937, 0.000118
8979, 0.016483, 0.000105
8980, 0.016918, 9.9e-05
8981, 0.016465, 0.000108
8982, 0.016852, 0.000107
8983, 0.016537, 9.8e-05
8984, 0.017034, 0.000275
8985, 0.016536, 0.000102
8986, 0.0168, 0.00014
8987, 0.016618, 0.000153
8988, 0.016557, 9.8e-05
8989, 0.016643, 0.000111
8990, 0.016909, 0.000103
8991, 0.016556, 9.8e-05
8992, 0.016715, 0.00011
8993, 0.016999, 0.000107
8994, 0.016412, 9.9e-05
8995, 0.016601, 0.000124
8996, 0.016952, 9.5e-05
8997, 0.016432, 0.000101
8998, 0.016867, 0.000106
8999, 0.016645, 9.7e-05
9000, 0.016741, 0.000107
9001, 0.016491, 0.000172
9002, 0.016874, 9.8e-05
9003, 0.01684, 0.000132
9004, 0.016735, 0.000118
9005, 0.0164, 0.000102
9006, 0.016625, 0.000107
9007, 0.016738, 9.7e-05
9008, 0.016765, 9.7e-05
9009, 0.016959, 0.000108
9010, 0.016505, 0.0001
9011, 0.016656, 0.000169
9012, 0.016972, 0.000152
9013, 0.016334, 0.000102
9014, 0.016788, 0.000108
9015, 0.01663, 0.000104
9016, 0.016802, 9.9e-05
9017, 0.017365, 0.000225
9018, 0.016128, 9.7e-05
9019, 0.016483, 0.000101
9020, 0.016776, 0.000105
9021, 0.016939, 0.000101
9022, 0.016746, 0.000106
9023, 0.016485, 0.00015
9024, 0.016571, 0.000115
9025, 0.016676, 0.000139
9026, 0.016695, 0.00011
9027, 0.016942, 9.8e-05
9028, 0.016398, 0.000107
9029, 0.016813, 0.000102
9030, 0.016956, 0.0001
9031, 0.016357, 0.00013
9032, 0.016924, 9.8e-05
9033, 0.016547, 0.00011
9034, 0.016788, 0.000106
9035, 0.016609, 0.0001
9036, 0.016912, 0.000106
9037, 0.016495, 0.000107
9038, 0.016616, 9.8e-05
9039, 0.016653, 0.000134
9040, 0.016734, 9.9e-05
9041, 0.016868, 0.00012
9042, 0.016556, 0.00015
9043, 0.016758, 0.000108
9044, 0.016723, 0.000122
9045, 0.016667, 0.000124
9046, 0.01667, 9.8e-05
9047, 0.016583, 0.000107
9048, 0.016692, 0.000106
9049, 0.016717, 0.000101
9050, 0.016794, 0.000107
9051, 0.016773, 9.9e-05
9052, 0.016875, 9.9e-05
9053, 0.016468, 0.000108
9054, 0.016991, 9.8e-05
9055, 0.016716, 0.000109
9056, 0.016312, 0.000104
9057, 0.016849, 0.000101
9058, 0.016669, 0.000108
9059, 0.01658, 0.000107
9060, 0.016825, 0.000101
9061, 0.016473, 0.000136
9062, 0.016842, 9.9e-05
9063, 0.01671, 0.000158
9064, 0.017244, 0.000135
9065, 0.017565, 0.000105
9066, 0.015528, 0.000106
9067, 0.016408, 0.000106
9068, 0.016869, 9.9e-05
9069, 0.016556, 0.000137
9070, 0.016694, 0.000106
9071, 0.017131, 0.0001
9072, 0.016356, 0.000105
9073, 0.016658, 0.000101
9074, 0.016831, 9.9e-05
9075, 0.016435, 0.000107
9076, 0.01672, 9.9e-05
9077, 0.016606, 0.000178
9078, 0.016777, 0.000104
9079, 0.017001, 9.9e-05
9080, 0.016292, 0.000107
9081, 0.016779, 0.000108
9082, 0.016984, 0.000189
9083, 0.016472, 0.000107
9084, 0.016738, 0.0001
9085, 0.01699, 0.000121
9086, 0.016278, 0.000104
9087, 0.016773, 9.7e-05
9088, 0.01695, 0.000106
9089, 0.016405, 0.000113
9090, 0.016778, 0.0001
9091, 0.017182, 0.000105
9092, 0.016343, 0.000104
9093, 0.016708, 0.000101
9094, 0.016473, 0.000188
9095, 0.016645, 0.000106
9096, 0.016755, 9.6e-05
9097, 0.016878, 0.000128
9098, 0.016492, 9.9e-05
9099, 0.016726, 0.00018
9100, 0.01715, 0.000125
9101, 0.0163, 0.000102
9102, 0.016597, 0.000107
9103, 0.016974, 0.000103
9104, 0.016381, 9.8e-05
9105, 0.016898, 0.000108
9106, 0.016535, 9.9e-05
9107, 0.016669, 0.000126
9108, 0.016677, 0.000109
9109, 0.017051, 0.0001
9110, 0.01636, 0.00011
9111, 0.016892, 0.000107
9112, 0.017158, 9.8e-05
9113, 0.016283, 0.000112
9114, 0.01645, 0.000108
9115, 0.017, 9.8e-05
9116, 0.016528, 0.000107
9117, 0.016735, 0.000101
9118, 0.016648, 9.8e-05
9119, 0.016897, 0.000105
9120, 0.01648, 0.0001
9121, 0.016736, 0.000111
9122, 0.0169, 0.000104
9123, 0.016463, 9.9e-05
9124, 0.016978, 0.000105
9125, 0.016356, 0.00011
9126, 0.016722, 9.9e-05
9127, 0.016669, 0.00011
9128, 0.01754, 9.7e-05
9129, 0.016142, 0.000101
9130, 0.01645, 0.000155
9131, 0.016866, 9.8e-05
9132, 0.016619, 0.000106
9133, 0.016571, 0.000107
9134, 0.016961, 0.000117
9135, 0.016442, 0.000105
9136, 0.016894, 0.000105
9137, 0.016463, 0.000102
9138, 0.016641, 0.000107
9139, 0.016828, 9.7e-05
9140, 0.016895, 0.000101
9141, 0.016402, 0.00011
9142, 0.016784, 9.9e-05
9143, 0.016973, 0.000107
9144, 0.016355, 0.000105
9145, 0.017029, 0.000101
9146, 0.016368, 0.00011
9147, 0.016638, 0.000106
9148, 0.017038, 9.9e-05
9149, 0.016899, 0.000109
9150, 0.016495, 0.000107
9151, 0.01662, 9.8e-05
9152, 0.01686, 0.000169
9153, 0.016445, 0.000102
9154, 0.016901, 0.000107
9155, 0.016437, 0.000106
9156, 0.016744, 9.7e-05
9157, 0.016686, 0.00022
9158, 0.016927, 0.000124
9159, 0.016465, 0.000129
9160, 0.016899, 0.000112
9161, 0.016774, 0.000146
9162, 0.01643, 0.000116
9163, 0.016636, 0.000139
9164, 0.016796, 0.00011
9165, 0.016544, 0.00013
9166, 0.016816, 0.000113
9167, 0.016749, 0.000103
9168, 0.016518, 0.000114
9169, 0.016684, 0.000112
9170, 0.016702, 0.000104
9171, 0.016781, 0.000122
9172, 0.016577, 0.000106
9173, 0.016786, 0.000105
9174, 0.016557, 0.000116
9175, 0.017218, 0.000109
9176, 0.016335, 0.000113
9177, 0.01721, 0.000131
9178, 0.016084, 0.0001
9179, 0.016631, 0.000112
9180, 0.016651, 0.000109
9181, 0.016784, 0.000103
9182, 0.016806, 0.0002
9183, 0.017036, 0.000142
9184, 0.016283, 0.000103
9185, 0.016848, 0.000109
9186, 0.016608, 0.00011
9187, 0.016618, 0.000134
9188, 0.016793, 0.000145
9189, 0.016799, 0.000103
9190, 0.016628, 0.000109
9191, 0.016679, 0.000105
9192, 0.016781, 9.9e-05
9193, 0.016536, 0.000111
9194, 0.016835, 9.7e-05
9195, 0.016644, 0.00019
9196, 0.016673, 0.000106
9197, 0.016578, 9.8e-05
9198, 0.0168, 0.000222
9199, 0.016651, 0.000121
9200, 0.016756, 9.9e-05
9201, 0.016632, 0.000109
9202, 0.016835, 0.000108
9203, 0.0165, 0.000104
9204, 0.016942, 0.000109
9205, 0.016722, 0.000107
9206, 0.016426, 9.6e-05
9207, 0.016663, 0.000137
9208, 0.016773, 0.0001
9209, 0.016656, 0.000109
9210, 0.01711, 0.000107
9211, 0.016324, 9.9e-05
9212, 0.016781, 0.000185
9213, 0.016776, 0.000108
9214, 0.01669, 9.7e-05
9215, 0.01671, 0.000133
9216, 0.016844, 0.0001
9217, 0.0164, 9.8e-05
9218, 0.016755, 0.000105
9219, 0.017034, 9.6e-05
9220, 0.016409, 0.000129
9221, 0.016578, 0.000126
9222, 0.017194, 9.9e-05
9223, 0.016259, 0.000107
9224, 0.01667, 0.000105
9225, 0.016877, 0.000102
9226, 0.016683, 0.000107
9227, 0.016577, 9.8e-05
9228, 0.016988, 0.00012
9229, 0.016366, 0.00011
9230, 0.016773, 0.000101
9231, 0.016851, 0.000106
9232, 0.017079, 0.000105
9233, 0.016195, 0.000104
9234, 0.01677, 0.000127
9235, 0.016593, 0.000125
9236, 0.0166, 9.7e-05
9237, 0.01698, 0.000175
9238, 0.016423, 9.7e-05
9239, 0.016678, 0.000101
9240, 0.016733, 0.000207
9241, 0.016994, 0.000104
9242, 0.016339, 0.000125
9243, 0.016742, 0.000108
9244, 0.017051, 9.9e-05
9245, 0.016322, 0.000112
9246, 0.016715, 0.000107
9247, 0.016971, 9.8e-05
9248, 0.016606, 0.000129
9249, 0.017518, 0.000108
9250, 0.015756, 0.0001
9251, 0.016688, 0.000109
9252, 0.016814, 9.6e-05
9253, 0.016782, 0.000113
9254, 0.016569, 0.000106
9255, 0.017477, 0.000101
9256, 0.016455, 0.000111
9257, 0.016761, 0.00011
9258, 0.016319, 9.8e-05
9259, 0.016571, 0.000111
9260, 0.016636, 0.0001
9261, 0.016547, 0.000101
9262, 0.017005, 0.000154
9263, 0.016418, 9.9e-05
9264, 0.016709, 0.000105
9265, 0.016904, 0.000111
9266, 0.016501, 0.0001
9267, 0.016916, 0.000127
9268, 0.01656, 0.000106
9269, 0.016577, 0.000101
9270, 0.016593, 0.000109
9271, 0.017012, 9.9e-05
9272, 0.016474, 0.000101
9273, 0.016645, 0.00011
9274, 0.016959, 9.8e-05
9275, 0.016444, 0.000169
9276, 0.016907, 0.000105
9277, 0.016997, 0.000118
9278, 0.016307, 0.000153
9279, 0.016926, 0.000106
9280, 0.016437, 9.7e-05
9281, 0.016993, 0.000106
9282, 0.016517, 9.7e-05
9283, 0.016985, 0.000146
9284, 0.016352, 0.000104
9285, 0.016654, 0.000101
9286, 0.016741, 0.000106
9287, 0.016897, 0.000122
9288, 0.01642, 0.0001
9289, 0.016993, 0.000107
9290, 0.016689, 0.000121
9291, 0.016457, 9.9e-05
9292, 0.016777, 0.000103
9293, 0.016613, 0.0001
9294, 0.016677, 0.000132
9295, 0.016716, 0.00011
9296, 0.016919, 9.8e-05
9297, 0.016477, 0.000109
9298, 0.016872, 0.000104
9299, 0.017237, 0.000116
9300, 0.016042, 0.000106
9301, 0.016638, 0.000107
9302, 0.01688, 0.000114
9303, 0.016435, 0.00011
9304, 0.016801, 9.8e-05
9305, 0.016923, 0.0001
9306, 0.016346, 0.000106
9307, 0.016762, 9.8e-05
9308, 0.017024, 0.000124
9309, 0.016309, 0.000108
9310, 0.016987, 9.8e-05
9311, 0.016456, 0.000107
9312, 0.017069, 0.00012
9313, 0.016408, 0.0001
9314, 0.016691, 0.000127
9315, 0.01663, 0.000109
9316, 0.016969, 9.6e-05
9317, 0.016745, 0.000107
9318, 0.016633, 9.8e-05
9319, 0.016641, 0.000167
9320, 0.016738, 0.000155
9321, 0.01653, 0.0001
9322, 0.016708, 0.000104
9323, 0.016996, 0.000106
9324, 0.016467, 9.8e-05
9325, 0.016575, 0.000111
9326, 0.017092, 9.8e-05
9327, 0.016336, 0.000165
9328, 0.016951, 0.000107
9329, 0.016547, 0.0001
9330, 0.016827, 0.000109
9331, 0.016463, 0.000104
9332, 0.01713, 0.0001
9333, 0.016264, 0.000113
9334, 0.016644, 0.000156
9335, 0.017094, 0.0001
9336, 0.016272, 0.000106
9337, 0.017587, 0.0001
9338, 0.01586, 9.9e-05
9339, 0.016816, 0.000106
9340, 0.016488, 9.8e-05
9341, 0.016827, 0.000189
9342, 0.016483, 0.000105
9343, 0.016872, 9.7e-05
9344, 0.016606, 0.000107
9345, 0.016949, 0.000131
9346, 0.016587, 9.8e-05
9347, 0.016593, 0.000158
9348, 0.017117, 0.000103
9349, 0.016271, 0.0001
9350, 0.016979, 0.000261
9351, 0.016709, 0.000114
9352, 0.01644, 0.000108
9353, 0.016693, 0.000111
9354, 0.016689, 9.7e-05
9355, 0.016714, 0.000108
9356, 0.016808, 0.000105
9357, 0.016911, 0.000102
9358, 0.016319, 0.000107
9359, 0.016763, 9.9e-05
9360, 0.016906, 0.0001
9361, 0.016429, 0.00011
9362, 0.016741, 9.7e-05
9363, 0.016945, 0.000121
9364, 0.016407, 0.000106
9365, 0.016733, 0.000102
9366, 0.016956, 0.000124
9367, 0.016407, 0.000108
9368, 0.016929, 9.5e-05
9369, 0.016416, 0.000108
9370, 0.01671, 0.000107
9371, 0.016729, 9.7e-05
9372, 0.017055, 0.000107
9373, 0.01634, 0.000102
9374, 0.016722, 0.000177
9375, 0.017076, 0.000128
9376, 0.016439, 9.8e-05
9377, 0.01657, 0.000175
9378, 0.017004, 0.000108
9379, 0.016581, 9.8e-05
9380, 0.016847, 0.000125
9381, 0.016417, 0.000103
9382, 0.016699, 0.000115
9383, 0.017465, 0.000129
9384, 0.01628, 0.000105
9385, 0.016703, 0.00011
9386, 0.016297, 0.000106
9387, 0.017087, 9.9e-05
9388, 0.016693, 0.000105
9389, 0.016643, 0.000109
9390, 0.016685, 9.9e-05
9391, 0.016378, 0.000111
9392, 0.016764, 0.000223
9393, 0.01709, 0.000103
9394, 0.01624, 0.000107
9395, 0.016765, 0.000101
9396, 0.016857, 0.000108
9397, 0.01673, 0.000109
9398, 0.016512, 9.9e-05
9399, 0.016711, 0.000105
9400, 0.016883, 0.000105
9401, 0.016412, 0.000101
9402, 0.017248, 0.000108
9403, 0.016186, 0.000106
9404, 0.016869, 9.7e-05
9405, 0.016652, 0.000108
9406, 0.016789, 9.9e-05
9407, 0.016439, 0.000152
9408, 0.01679, 0.000104
9409, 0.016975, 0.000102
9410, 0.01654, 0.000107
9411, 0.016729, 0.000106
9412, 0.016488, 9.9e-05
9413, 0.016697, 0.00011
9414, 0.016774, 0.0001
9415, 0.016942, 0.000191
9416, 0.016613, 0.000123
9417, 0.01654, 0.000101
9418, 0.01661, 0.000106
9419, 0.016652, 0.000108
9420, 0.016838, 9.9e-05
9421, 0.016892, 0.000109
9422, 0.016459, 0.000104
9423, 0.01687, 0.000108
9424, 0.01677, 0.000105
9425, 0.016441, 0.000107
9426, 0.016708, 9.6e-05
9427, 0.01693, 0.00012
9428, 0.016464, 9.9e-05
9429, 0.016689, 0.000126
9430, 0.016976, 0.000124
9431, 0.016437, 9.9e-05
9432, 0.016927, 0.000122
9433, 0.016437, 0.000108
9434, 0.016738, 9.8e-05
9435, 0.016647, 0.000183
9436, 0.017077, 0.0001
9437, 0.016319, 0.000104
9438, 0.016658, 0.000106
9439, 0.017087, 9.9e-05
9440, 0.016379, 0.00011
9441, 0.016951, 0.000113
9442, 0.016692, 9.8e-05
9443, 0.016996, 0.000107
9444, 0.016211, 0.000106
9445, 0.016955, 0.000102
9446, 0.01636, 0.000106
9447, 0.016682, 9.6e-05
9448, 0.016889, 9.8e-05
9449, 0.017843, 0.000133
9450, 0.015653, 0.000103
9451, 0.016698, 0.000108
9452, 0.016444, 0.000138
9453, 0.016709, 0.000101
9454, 0.016879, 0.000113
9455, 0.017051, 0.000106
9456, 0.016157, 9.8e-05
9457, 0.016817, 0.00011
9458, 0.016667, 0.000119
9459, 0.016702, 0.000105
9460, 0.016792, 0.000123
9461, 0.016548, 0.000109
9462, 0.016635, 0.000121
9463, 0.01666, 0.000143
9464, 0.016669, 0.000139
9465, 0.016698, 0.000118
9466, 0.016701, 0.000116
9467, 0.01662, 0.000105
9468, 0.016716, 0.000122
9469, 0.016711, 0.000106
9470, 0.016671, 0.000108
9471, 0.016692, 0.000118
9472, 0.016899, 0.000106
9473, 0.016668, 0.000155
9474, 0.016622, 0.000118
9475, 0.016596, 0.000102
9476, 0.016665, 0.000108
9477, 0.016887, 0.000111
9478, 0.016709, 9.9e-05
9479, 0.016447, 0.000112
9480, 0.016848, 0.000103
9481, 0.016635, 0.000101
9482, 0.016686, 0.000203
9483, 0.016845, 0.0001
9484, 0.016677, 0.000124
9485, 0.016622, 0.000124
9486, 0.016827, 0.0001
9487, 0.016562, 0.000123
9488, 0.016621, 0.000108
9489, 0.01693, 9.9e-05
9490, 0.016508, 0.000106
9491, 0.017141, 9.7e-05
9492, 0.017638, 0.000105
9493, 0.015682, 0.000147
9494, 0.016984, 0.000103
9495, 0.016662, 0.000155
9496, 0.016167, 0.000106
9497, 0.016875, 0.000101
9498, 0.016791, 0.000174
9499, 0.016364, 0.000123
9500, 0.01699, 0.000101
9501, 0.016367, 0.00011
9502, 0.016898, 0.000103
9503, 0.016581, 9.8e-05
9504, 0.016655, 0.000109
9505, 0.016694, 0.0001
9506, 0.016727, 0.000122
9507, 0.01692, 0.000123
9508, 0.016435, 9.8e-05
9509, 0.017108, 0.000158
9510, 0.016279, 0.00011
9511, 0.016774, 0.000119
9512, 0.016792, 0.000107
9513, 0.016513, 0.00011
9514, 0.017006, 0.000101
9515, 0.016533, 0.000108
9516, 0.01671, 9.9e-05
9517, 0.016697, 0.000112
9518, 0.016663, 0.000108
9519, 0.016757, 9.8e-05
9520, 0.016523, 0.000111
9521, 0.016877, 0.000108
9522, 0.016601, 9.9e-05
9523, 0.016718, 0.000121
9524, 0.016954, 9.7e-05
9525, 0.016338, 0.000107
9526, 0.016676, 0.000124
9527, 0.01682, 9.9e-05
9528, 0.016906, 0.000192
9529, 0.016443, 0.000206
9530, 0.016791, 0.000102
9531, 0.016869, 0.000175
9532, 0.016384, 0.000106
9533, 0.016867, 0.00015
9534, 0.01645, 0.000157
9535, 0.017022, 0.000106
9536, 0.016455, 9.8e-05
9537, 0.016903, 0.000163
9538, 0.01672, 9.7e-05
9539, 0.016477, 0.000151
9540, 0.016764, 0.000172
9541, 0.016582, 9.9e-05
9542, 0.016966, 0.000137
9543, 0.016487, 0.000107
9544, 0.016777, 9.8e-05
9545, 0.016632, 0.000106
9546, 0.016877, 9.9e-05
9547, 0.01653, 0.000223
9548, 0.016772, 0.000107
9549, 0.016941, 0.000101
9550, 0.016384, 0.000109
9551, 0.016659, 0.000108
9552, 0.017074, 9.9e-05
9553, 0.016431, 0.00011
9554, 0.016889, 0.000111
9555, 0.016621, 0.0001
9556, 0.016478, 0.000108
9557, 0.016776, 0.0001
9558, 0.017041, 0.00013
9559, 0.016363, 0.000109
9560, 0.016695, 9.9e-05
9561, 0.017024, 0.000203
9562, 0.016342, 0.000145
9563, 0.016923, 9.8e-05
9564, 0.016585, 0.000112
9565, 0.016839, 0.000108
9566, 0.016402, 9.7e-05
9567, 0.017107, 0.000135
9568, 0.016315, 9.9e-05
9569, 0.016632, 0.000166
9570, 0.0168, 0.000106
9571, 0.016822, 9.9e-05
9572, 0.016477, 0.000121
9573, 0.016743, 0.00011
9574, 0.016819, 9.6e-05
9575, 0.016564, 0.00011
9576, 0.01689, 0.000107
9577, 0.016673, 0.000101
9578, 0.016528, 0.000155
9579, 0.016851, 9.8e-05
9580, 0.016751, 0.00012
9581, 0.016504, 0.000107
9582, 0.016756, 9.8e-05
9583, 0.016784, 0.000119
9584, 0.016533, 0.00013
